receipt_id,order_id,customer_id,customer_name,customer_email,order_date,total_order_amount,product_id,product_name,product_category,item_quantity,item_price,item_total
18389,9223,1,Customer 1,customer1@example.com,2026-04-25 23:31:02,843,6686,Product 6686,Home Goods,9,35.34,318.06000000000006
18390,9224,1,Customer 1,customer1@example.com,2026-04-25 23:39:46,643,9330,Product 9330,Electronics,8,94.31,754.48
18391,9225,1,Customer 1,customer1@example.com,2026-04-25 23:48:31,842,6050,Product 6050,Home Goods,9,36.85,331.65000000000003
18392,9226,1,Customer 1,customer1@example.com,2026-04-25 23:57:15,1059,9953,Product 9953,Home Goods,7,43.94,307.58
18393,9227,1,Customer 1,customer1@example.com,2026-04-26 00:06:00,895,9759,Product 9759,Electronics,3,28.34,85.02
18394,9227,1,Customer 1,customer1@example.com,2026-04-26 00:06:00,895,3560,Product 3560,Home Goods,4,65.28,261.12
18395,9227,1,Customer 1,customer1@example.com,2026-04-26 00:06:00,895,33,Product 33,Electronics,1,95.09,95.09
18396,9228,1,Customer 1,customer1@example.com,2026-04-26 00:14:44,422,6572,Product 6572,Home Goods,6,94.98,569.88
18397,9228,1,Customer 1,customer1@example.com,2026-04-26 00:14:44,422,8795,Product 8795,Home Goods,1,14.08,14.08
18398,9229,1,Customer 1,customer1@example.com,2026-04-26 00:23:29,650,5297,Product 5297,Home Goods,7,75.96,531.7199999999999
18399,9229,1,Customer 1,customer1@example.com,2026-04-26 00:23:29,650,7058,Product 7058,Home Goods,3,4.63,13.89
18400,9230,1,Customer 1,customer1@example.com,2026-04-26 00:32:13,219,8852,Product 8852,Home Goods,10,46.27,462.70000000000005
18401,9231,1,Customer 1,customer1@example.com,2026-04-26 00:40:58,306,6853,Product 6853,Books,6,41.85,251.10000000000002
18402,9232,1,Customer 1,customer1@example.com,2026-04-26 00:49:42,1034,3730,Product 3730,Books,7,1.7,11.9
18403,9232,1,Customer 1,customer1@example.com,2026-04-26 00:49:42,1034,9004,Product 9004,Books,8,50.9,407.2
18404,9232,1,Customer 1,customer1@example.com,2026-04-26 00:49:42,1034,1273,Product 1273,Books,6,59.16,354.96
18405,9233,1,Customer 1,customer1@example.com,2026-04-26 00:58:27,441,4564,Product 4564,Books,5,95.09,475.45000000000005
18406,9234,1,Customer 1,customer1@example.com,2026-04-26 01:07:11,330,9404,Product 9404,Home Goods,1,88.08,88.08
18407,9235,1,Customer 1,customer1@example.com,2026-04-26 01:15:55,805,3828,Product 3828,Electronics,6,47.79,286.74
18408,9235,1,Customer 1,customer1@example.com,2026-04-26 01:15:55,805,8810,Product 8810,Home Goods,2,42.15,84.3
18409,9236,1,Customer 1,customer1@example.com,2026-04-26 01:24:40,289,962,Product 962,Home Goods,6,22.89,137.34
18410,9237,1,Customer 1,customer1@example.com,2026-04-26 01:33:24,414,617,Product 617,Home Goods,4,38.59,154.36
18411,9237,1,Customer 1,customer1@example.com,2026-04-26 01:33:24,414,7505,Product 7505,Home Goods,5,12.17,60.85
18412,9237,1,Customer 1,customer1@example.com,2026-04-26 01:33:24,414,2606,Product 2606,Home Goods,5,66.48,332.40000000000003
18413,9238,1,Customer 1,customer1@example.com,2026-04-26 01:42:09,857,9221,Product 9221,Home Goods,9,63.37,570.3299999999999
18414,9238,1,Customer 1,customer1@example.com,2026-04-26 01:42:09,857,1299,Product 1299,Electronics,7,100.0,700.0
18415,9239,1,Customer 1,customer1@example.com,2026-04-26 01:50:53,410,3382,Product 3382,Books,7,66.23,463.61
18416,9239,1,Customer 1,customer1@example.com,2026-04-26 01:50:53,410,5235,Product 5235,Electronics,7,55.25,386.75
18417,9240,1,Customer 1,customer1@example.com,2026-04-26 01:59:38,605,2378,Product 2378,Home Goods,1,23.7,23.7
18418,9241,1,Customer 1,customer1@example.com,2026-04-26 02:08:22,365,2099,Product 2099,Home Goods,9,53.43,480.87
18419,9242,1,Customer 1,customer1@example.com,2026-04-26 02:17:07,638,5506,Product 5506,Books,6,16.44,98.64000000000001
18420,9242,1,Customer 1,customer1@example.com,2026-04-26 02:17:07,638,5757,Product 5757,Electronics,1,21.82,21.82
18421,9242,1,Customer 1,customer1@example.com,2026-04-26 02:17:07,638,4889,Product 4889,Home Goods,5,89.56,447.8
18422,9243,1,Customer 1,customer1@example.com,2026-04-26 02:25:51,111,3992,Product 3992,Home Goods,9,13.09,117.81
18423,9243,1,Customer 1,customer1@example.com,2026-04-26 02:25:51,111,8610,Product 8610,Electronics,3,79.01,237.03000000000003
18424,9244,1,Customer 1,customer1@example.com,2026-04-26 02:34:36,962,4187,Product 4187,Home Goods,3,26.04,78.12
18425,9244,1,Customer 1,customer1@example.com,2026-04-26 02:34:36,962,6653,Product 6653,Home Goods,7,85.58,599.06
18426,9244,1,Customer 1,customer1@example.com,2026-04-26 02:34:36,962,9274,Product 9274,Books,10,31.7,317.0
18427,9245,1,Customer 1,customer1@example.com,2026-04-26 02:43:20,316,8738,Product 8738,Home Goods,1,33.43,33.43
18428,9245,1,Customer 1,customer1@example.com,2026-04-26 02:43:20,316,6838,Product 6838,Books,9,24.23,218.07
18429,9245,1,Customer 1,customer1@example.com,2026-04-26 02:43:20,316,5262,Product 5262,Electronics,5,7.74,38.7
18430,9246,1,Customer 1,customer1@example.com,2026-04-26 02:52:05,788,4984,Product 4984,Books,6,82.35,494.09999999999997
18431,9246,1,Customer 1,customer1@example.com,2026-04-26 02:52:05,788,2898,Product 2898,Electronics,5,26.77,133.85
18432,9246,1,Customer 1,customer1@example.com,2026-04-26 02:52:05,788,7290,Product 7290,Electronics,7,92.27,645.89
18433,9247,1,Customer 1,customer1@example.com,2026-04-26 03:00:49,761,8409,Product 8409,Electronics,6,84.07,504.41999999999996
18434,9247,1,Customer 1,customer1@example.com,2026-04-26 03:00:49,761,1658,Product 1658,Home Goods,2,10.86,21.72
18435,9247,1,Customer 1,customer1@example.com,2026-04-26 03:00:49,761,7986,Product 7986,Electronics,8,24.26,194.08
18436,9248,1,Customer 1,customer1@example.com,2026-04-26 03:09:34,241,9745,Product 9745,Books,2,21.74,43.48
18437,9249,1,Customer 1,customer1@example.com,2026-04-26 03:18:18,411,7644,Product 7644,Electronics,1,100.84,100.84
18438,9249,1,Customer 1,customer1@example.com,2026-04-26 03:18:18,411,5306,Product 5306,Home Goods,7,34.68,242.76
18439,9250,1,Customer 1,customer1@example.com,2026-04-26 03:27:03,1027,1060,Product 1060,Books,5,95.34,476.70000000000005
18440,9251,1,Customer 1,customer1@example.com,2026-04-26 03:35:47,235,381,Product 381,Electronics,4,85.59,342.36
18441,9251,1,Customer 1,customer1@example.com,2026-04-26 03:35:47,235,6040,Product 6040,Books,3,20.96,62.88
18442,9251,1,Customer 1,customer1@example.com,2026-04-26 03:35:47,235,2347,Product 2347,Books,6,4.61,27.660000000000004
18443,9252,1,Customer 1,customer1@example.com,2026-04-26 03:44:31,1059,6443,Product 6443,Home Goods,10,36.78,367.8
18444,9253,1,Customer 1,customer1@example.com,2026-04-26 03:53:16,1024,3620,Product 3620,Home Goods,6,18.66,111.96000000000001
18445,9253,1,Customer 1,customer1@example.com,2026-04-26 03:53:16,1024,5742,Product 5742,Electronics,6,82.52,495.12
18446,9254,1,Customer 1,customer1@example.com,2026-04-26 04:02:00,950,2244,Product 2244,Electronics,8,58.01,464.08
18447,9254,1,Customer 1,customer1@example.com,2026-04-26 04:02:00,950,2005,Product 2005,Books,7,34.22,239.54
18448,9255,1,Customer 1,customer1@example.com,2026-04-26 04:10:45,1058,2352,Product 2352,Electronics,9,16.87,151.83
18449,9255,1,Customer 1,customer1@example.com,2026-04-26 04:10:45,1058,8397,Product 8397,Electronics,7,2.31,16.17
18450,9256,1,Customer 1,customer1@example.com,2026-04-26 04:19:29,975,4303,Product 4303,Books,7,53.72,376.03999999999996
18451,9256,1,Customer 1,customer1@example.com,2026-04-26 04:19:29,975,4463,Product 4463,Home Goods,1,23.96,23.96
18452,9257,1,Customer 1,customer1@example.com,2026-04-26 04:28:14,359,5190,Product 5190,Electronics,1,38.77,38.77
18453,9257,1,Customer 1,customer1@example.com,2026-04-26 04:28:14,359,9553,Product 9553,Books,10,48.44,484.4
18454,9257,1,Customer 1,customer1@example.com,2026-04-26 04:28:14,359,4319,Product 4319,Home Goods,3,76.15,228.45000000000002
18455,9258,1,Customer 1,customer1@example.com,2026-04-26 04:36:58,1078,5500,Product 5500,Books,5,32.42,162.10000000000002
18456,9259,1,Customer 1,customer1@example.com,2026-04-26 04:45:43,1028,5722,Product 5722,Books,4,36.4,145.6
18457,9259,1,Customer 1,customer1@example.com,2026-04-26 04:45:43,1028,4076,Product 4076,Home Goods,4,20.71,82.84
18458,9259,1,Customer 1,customer1@example.com,2026-04-26 04:45:43,1028,4380,Product 4380,Electronics,10,6.03,60.300000000000004
18459,9260,1,Customer 1,customer1@example.com,2026-04-26 04:54:27,710,6808,Product 6808,Books,10,54.57,545.7
18460,9260,1,Customer 1,customer1@example.com,2026-04-26 04:54:27,710,6247,Product 6247,Books,1,42.88,42.88
18461,9261,1,Customer 1,customer1@example.com,2026-04-26 05:03:12,607,5373,Product 5373,Electronics,3,72.59,217.77
18462,9262,1,Customer 1,customer1@example.com,2026-04-26 05:11:56,953,9770,Product 9770,Home Goods,6,12.78,76.67999999999999
18463,9262,1,Customer 1,customer1@example.com,2026-04-26 05:11:56,953,3222,Product 3222,Electronics,9,63.33,569.97
18464,9263,1,Customer 1,customer1@example.com,2026-04-26 05:20:41,796,6423,Product 6423,Electronics,2,98.23,196.46
18465,9263,1,Customer 1,customer1@example.com,2026-04-26 05:20:41,796,2720,Product 2720,Home Goods,7,60.49,423.43
18466,9264,1,Customer 1,customer1@example.com,2026-04-26 05:29:25,427,3537,Product 3537,Electronics,1,91.81,91.81
18467,9264,1,Customer 1,customer1@example.com,2026-04-26 05:29:25,427,4472,Product 4472,Home Goods,7,90.58,634.06
18468,9264,1,Customer 1,customer1@example.com,2026-04-26 05:29:25,427,3615,Product 3615,Electronics,10,71.5,715.0
18469,9265,1,Customer 1,customer1@example.com,2026-04-26 05:38:10,1039,6912,Product 6912,Electronics,3,5.09,15.27
18470,9265,1,Customer 1,customer1@example.com,2026-04-26 05:38:10,1039,7600,Product 7600,Books,6,73.78,442.68
18471,9265,1,Customer 1,customer1@example.com,2026-04-26 05:38:10,1039,9795,Product 9795,Electronics,6,40.94,245.64
18472,9266,1,Customer 1,customer1@example.com,2026-04-26 05:46:54,914,5751,Product 5751,Electronics,10,14.08,140.8
18473,9266,1,Customer 1,customer1@example.com,2026-04-26 05:46:54,914,6129,Product 6129,Electronics,2,81.99,163.98
18474,9266,1,Customer 1,customer1@example.com,2026-04-26 05:46:54,914,4032,Product 4032,Electronics,4,19.78,79.12
18475,9267,1,Customer 1,customer1@example.com,2026-04-26 05:55:38,305,1240,Product 1240,Books,8,2.86,22.88
18476,9267,1,Customer 1,customer1@example.com,2026-04-26 05:55:38,305,2516,Product 2516,Home Goods,2,60.08,120.16
18477,9268,1,Customer 1,customer1@example.com,2026-04-26 06:04:23,159,2242,Product 2242,Books,8,47.49,379.92
18478,9268,1,Customer 1,customer1@example.com,2026-04-26 06:04:23,159,6268,Product 6268,Books,10,80.56,805.6
18479,9268,1,Customer 1,customer1@example.com,2026-04-26 06:04:23,159,8644,Product 8644,Books,8,71.86,574.88
18480,9269,1,Customer 1,customer1@example.com,2026-04-26 06:13:07,902,1839,Product 1839,Electronics,2,45.48,90.96
18481,9269,1,Customer 1,customer1@example.com,2026-04-26 06:13:07,902,5842,Product 5842,Books,7,63.84,446.88
18482,9269,1,Customer 1,customer1@example.com,2026-04-26 06:13:07,902,4860,Product 4860,Electronics,6,79.44,476.64
18483,9270,1,Customer 1,customer1@example.com,2026-04-26 06:21:52,779,1765,Product 1765,Books,6,42.56,255.36
18484,9271,1,Customer 1,customer1@example.com,2026-04-26 06:30:36,502,9726,Product 9726,Electronics,5,45.49,227.45000000000002
18485,9271,1,Customer 1,customer1@example.com,2026-04-26 06:30:36,502,766,Product 766,Books,6,100.64,603.84
18486,9271,1,Customer 1,customer1@example.com,2026-04-26 06:30:36,502,7853,Product 7853,Home Goods,3,51.87,155.60999999999999
18487,9272,1,Customer 1,customer1@example.com,2026-04-26 06:39:21,531,7254,Product 7254,Electronics,1,71.48,71.48
18488,9273,1,Customer 1,customer1@example.com,2026-04-26 06:48:05,210,3955,Product 3955,Books,3,18.75,56.25
18489,9273,1,Customer 1,customer1@example.com,2026-04-26 06:48:05,210,4695,Product 4695,Electronics,10,95.09,950.9000000000001
18490,9273,1,Customer 1,customer1@example.com,2026-04-26 06:48:05,210,5875,Product 5875,Books,2,51.18,102.36
18491,9274,1,Customer 1,customer1@example.com,2026-04-26 06:56:50,224,3488,Product 3488,Home Goods,5,49.34,246.70000000000002
18492,9274,1,Customer 1,customer1@example.com,2026-04-26 06:56:50,224,7101,Product 7101,Electronics,1,48.23,48.23
18493,9275,1,Customer 1,customer1@example.com,2026-04-26 07:05:34,874,2668,Product 2668,Books,10,29.67,296.70000000000005
18494,9276,1,Customer 1,customer1@example.com,2026-04-26 07:14:19,1065,4375,Product 4375,Books,2,79.8,159.6
18495,9277,1,Customer 1,customer1@example.com,2026-04-26 07:23:03,1061,8454,Product 8454,Electronics,3,20.9,62.699999999999996
18496,9277,1,Customer 1,customer1@example.com,2026-04-26 07:23:03,1061,9908,Product 9908,Home Goods,5,60.06,300.3
18497,9278,1,Customer 1,customer1@example.com,2026-04-26 07:31:48,109,2309,Product 2309,Home Goods,1,45.17,45.17
18498,9278,1,Customer 1,customer1@example.com,2026-04-26 07:31:48,109,3594,Product 3594,Electronics,3,51.27,153.81
18499,9279,1,Customer 1,customer1@example.com,2026-04-26 07:40:32,909,5608,Product 5608,Books,9,51.12,460.08
18500,9279,1,Customer 1,customer1@example.com,2026-04-26 07:40:32,909,9442,Product 9442,Books,7,81.06,567.4200000000001
18501,9280,1,Customer 1,customer1@example.com,2026-04-26 07:49:17,1040,377,Product 377,Home Goods,2,31.67,63.34
18502,9281,1,Customer 1,customer1@example.com,2026-04-26 07:58:01,403,2878,Product 2878,Books,5,70.55,352.75
18503,9282,1,Customer 1,customer1@example.com,2026-04-26 08:06:46,625,3427,Product 3427,Books,9,20.45,184.04999999999998
18504,9282,1,Customer 1,customer1@example.com,2026-04-26 08:06:46,625,9200,Product 9200,Home Goods,4,36.61,146.44
18505,9283,1,Customer 1,customer1@example.com,2026-04-26 08:15:30,819,926,Product 926,Home Goods,7,50.88,356.16
18506,9283,1,Customer 1,customer1@example.com,2026-04-26 08:15:30,819,9444,Product 9444,Electronics,4,43.25,173.0
18507,9283,1,Customer 1,customer1@example.com,2026-04-26 08:15:30,819,3490,Product 3490,Books,7,57.01,399.07
18508,9284,1,Customer 1,customer1@example.com,2026-04-26 08:24:14,967,4000,Product 4000,Books,10,35.15,351.5
18509,9285,1,Customer 1,customer1@example.com,2026-04-26 08:32:59,542,6147,Product 6147,Electronics,8,56.7,453.6
18510,9286,1,Customer 1,customer1@example.com,2026-04-26 08:41:43,478,8330,Product 8330,Home Goods,1,1.84,1.84
18511,9287,1,Customer 1,customer1@example.com,2026-04-26 08:50:28,1073,6449,Product 6449,Home Goods,8,27.33,218.64
18512,9287,1,Customer 1,customer1@example.com,2026-04-26 08:50:28,1073,6151,Product 6151,Books,3,65.59,196.77
18513,9287,1,Customer 1,customer1@example.com,2026-04-26 08:50:28,1073,727,Product 727,Books,2,64.97,129.94
18514,9288,1,Customer 1,customer1@example.com,2026-04-26 08:59:12,382,1472,Product 1472,Home Goods,2,26.6,53.2
18515,9288,1,Customer 1,customer1@example.com,2026-04-26 08:59:12,382,3553,Product 3553,Books,6,54.9,329.4
18516,9288,1,Customer 1,customer1@example.com,2026-04-26 08:59:12,382,6469,Product 6469,Books,9,4.14,37.26
18517,9289,1,Customer 1,customer1@example.com,2026-04-26 09:07:57,653,854,Product 854,Home Goods,2,87.38,174.76
18518,9290,1,Customer 1,customer1@example.com,2026-04-26 09:16:41,562,7207,Product 7207,Books,3,1.06,3.18
18519,9291,1,Customer 1,customer1@example.com,2026-04-26 09:25:26,432,5554,Product 5554,Books,7,79.72,558.04
18520,9291,1,Customer 1,customer1@example.com,2026-04-26 09:25:26,432,9016,Product 9016,Books,6,55.45,332.70000000000005
18521,9292,1,Customer 1,customer1@example.com,2026-04-26 09:34:10,374,8258,Product 8258,Home Goods,2,30.89,61.78
18522,9292,1,Customer 1,customer1@example.com,2026-04-26 09:34:10,374,7520,Product 7520,Home Goods,1,35.49,35.49
18523,9292,1,Customer 1,customer1@example.com,2026-04-26 09:34:10,374,83,Product 83,Home Goods,9,87.18,784.6200000000001
18524,9293,1,Customer 1,customer1@example.com,2026-04-26 09:42:55,830,2336,Product 2336,Home Goods,5,66.93,334.65000000000003
18525,9293,1,Customer 1,customer1@example.com,2026-04-26 09:42:55,830,6470,Product 6470,Home Goods,3,16.89,50.67
18526,9293,1,Customer 1,customer1@example.com,2026-04-26 09:42:55,830,2583,Product 2583,Electronics,1,98.42,98.42
18527,9294,1,Customer 1,customer1@example.com,2026-04-26 09:51:39,324,7005,Product 7005,Electronics,4,89.96,359.84
18528,9294,1,Customer 1,customer1@example.com,2026-04-26 09:51:39,324,1639,Product 1639,Books,7,25.68,179.76
18529,9295,1,Customer 1,customer1@example.com,2026-04-26 10:00:24,434,1520,Product 1520,Home Goods,6,28.86,173.16
18530,9295,1,Customer 1,customer1@example.com,2026-04-26 10:00:24,434,3640,Product 3640,Books,10,59.79,597.9
18531,9296,1,Customer 1,customer1@example.com,2026-04-26 10:09:08,178,3475,Product 3475,Books,9,61.89,557.01
18532,9297,1,Customer 1,customer1@example.com,2026-04-26 10:17:53,332,3592,Product 3592,Books,1,31.87,31.87
18533,9298,1,Customer 1,customer1@example.com,2026-04-26 10:26:37,610,4162,Product 4162,Books,9,9.0,81.0
18534,9298,1,Customer 1,customer1@example.com,2026-04-26 10:26:37,610,6229,Product 6229,Books,5,18.89,94.45
18535,9299,1,Customer 1,customer1@example.com,2026-04-26 10:35:22,955,9491,Product 9491,Home Goods,10,16.73,167.3
18536,9300,1,Customer 1,customer1@example.com,2026-04-26 10:44:06,965,5020,Product 5020,Books,9,46.55,418.95
18537,9300,1,Customer 1,customer1@example.com,2026-04-26 10:44:06,965,388,Product 388,Books,8,69.54,556.32
18538,9300,1,Customer 1,customer1@example.com,2026-04-26 10:44:06,965,9766,Product 9766,Books,10,44.14,441.4
18539,9301,1,Customer 1,customer1@example.com,2026-04-26 10:52:50,1079,6241,Product 6241,Books,9,44.89,404.01
18540,9301,1,Customer 1,customer1@example.com,2026-04-26 10:52:50,1079,3885,Product 3885,Electronics,9,30.22,271.98
18541,9302,1,Customer 1,customer1@example.com,2026-04-26 11:01:35,450,6520,Product 6520,Books,8,32.06,256.48
18542,9303,1,Customer 1,customer1@example.com,2026-04-26 11:10:19,317,2874,Product 2874,Electronics,3,19.81,59.42999999999999
18543,9303,1,Customer 1,customer1@example.com,2026-04-26 11:10:19,317,9409,Product 9409,Books,1,94.6,94.6
18544,9303,1,Customer 1,customer1@example.com,2026-04-26 11:10:19,317,8221,Product 8221,Books,2,36.69,73.38
18545,9304,1,Customer 1,customer1@example.com,2026-04-26 11:19:04,111,2951,Product 2951,Home Goods,1,58.1,58.1
18546,9304,1,Customer 1,customer1@example.com,2026-04-26 11:19:04,111,4216,Product 4216,Books,1,78.09,78.09
18547,9304,1,Customer 1,customer1@example.com,2026-04-26 11:19:04,111,8102,Product 8102,Home Goods,5,60.65,303.25
18548,9305,1,Customer 1,customer1@example.com,2026-04-26 11:27:48,405,5123,Product 5123,Home Goods,5,3.56,17.8
18549,9306,1,Customer 1,customer1@example.com,2026-04-26 11:36:33,832,4210,Product 4210,Books,1,48.53,48.53
18550,9306,1,Customer 1,customer1@example.com,2026-04-26 11:36:33,832,108,Product 108,Electronics,8,38.77,310.16
18551,9306,1,Customer 1,customer1@example.com,2026-04-26 11:36:33,832,141,Product 141,Electronics,8,21.82,174.56
18552,9307,1,Customer 1,customer1@example.com,2026-04-26 11:45:17,1014,2992,Product 2992,Books,9,84.46,760.14
18553,9307,1,Customer 1,customer1@example.com,2026-04-26 11:45:17,1014,8524,Product 8524,Books,9,85.28,767.52
18554,9308,1,Customer 1,customer1@example.com,2026-04-26 11:54:02,484,1982,Product 1982,Home Goods,10,50.45,504.5
18555,9308,1,Customer 1,customer1@example.com,2026-04-26 11:54:02,484,1744,Product 1744,Books,2,6.65,13.3
18556,9308,1,Customer 1,customer1@example.com,2026-04-26 11:54:02,484,2394,Product 2394,Electronics,6,23.49,140.94
18557,9309,1,Customer 1,customer1@example.com,2026-04-26 12:02:46,135,4483,Product 4483,Books,1,37.21,37.21
18558,9309,1,Customer 1,customer1@example.com,2026-04-26 12:02:46,135,3688,Product 3688,Books,6,24.69,148.14000000000001
18559,9310,1,Customer 1,customer1@example.com,2026-04-26 12:11:31,983,1871,Product 1871,Home Goods,10,42.69,426.9
18560,9310,1,Customer 1,customer1@example.com,2026-04-26 12:11:31,983,4715,Product 4715,Home Goods,7,24.67,172.69
18561,9310,1,Customer 1,customer1@example.com,2026-04-26 12:11:31,983,9899,Product 9899,Home Goods,1,16.02,16.02
18562,9311,1,Customer 1,customer1@example.com,2026-04-26 12:20:15,1016,4276,Product 4276,Books,1,54.34,54.34
18563,9311,1,Customer 1,customer1@example.com,2026-04-26 12:20:15,1016,1572,Product 1572,Electronics,7,1.14,7.9799999999999995
18564,9312,1,Customer 1,customer1@example.com,2026-04-26 12:29:00,277,4454,Product 4454,Home Goods,9,21.69,195.21
18565,9312,1,Customer 1,customer1@example.com,2026-04-26 12:29:00,277,6264,Product 6264,Electronics,5,56.28,281.4
18566,9313,1,Customer 1,customer1@example.com,2026-04-26 12:37:44,1012,1991,Product 1991,Home Goods,2,35.25,70.5
18567,9313,1,Customer 1,customer1@example.com,2026-04-26 12:37:44,1012,9166,Product 9166,Books,4,92.06,368.24
18568,9313,1,Customer 1,customer1@example.com,2026-04-26 12:37:44,1012,3794,Product 3794,Home Goods,2,33.0,66.0
18569,9314,1,Customer 1,customer1@example.com,2026-04-26 12:46:29,854,6777,Product 6777,Electronics,9,81.33,731.97
18570,9315,1,Customer 1,customer1@example.com,2026-04-26 12:55:13,858,4273,Product 4273,Books,9,72.63,653.67
18571,9315,1,Customer 1,customer1@example.com,2026-04-26 12:55:13,858,2312,Product 2312,Home Goods,4,6.43,25.72
18572,9315,1,Customer 1,customer1@example.com,2026-04-26 12:55:13,858,8830,Product 8830,Books,9,22.01,198.09
18573,9316,1,Customer 1,customer1@example.com,2026-04-26 13:03:58,616,5296,Product 5296,Books,8,10.58,84.64
18574,9316,1,Customer 1,customer1@example.com,2026-04-26 13:03:58,616,2925,Product 2925,Electronics,3,46.8,140.39999999999998
18575,9316,1,Customer 1,customer1@example.com,2026-04-26 13:03:58,616,1793,Product 1793,Home Goods,1,9.4,9.4
18576,9317,1,Customer 1,customer1@example.com,2026-04-26 13:12:42,852,9817,Product 9817,Books,1,21.55,21.55
18577,9317,1,Customer 1,customer1@example.com,2026-04-26 13:12:42,852,3915,Product 3915,Electronics,7,2.42,16.939999999999998
18578,9317,1,Customer 1,customer1@example.com,2026-04-26 13:12:42,852,1343,Product 1343,Home Goods,10,29.92,299.20000000000005
18579,9318,1,Customer 1,customer1@example.com,2026-04-26 13:21:26,387,4294,Product 4294,Books,4,71.29,285.16
18580,9318,1,Customer 1,customer1@example.com,2026-04-26 13:21:26,387,6455,Product 6455,Home Goods,9,77.38,696.42
18581,9318,1,Customer 1,customer1@example.com,2026-04-26 13:21:26,387,2956,Product 2956,Books,6,32.77,196.62
18582,9319,1,Customer 1,customer1@example.com,2026-04-26 13:30:11,974,8752,Product 8752,Books,2,4.93,9.86
18583,9319,1,Customer 1,customer1@example.com,2026-04-26 13:30:11,974,3477,Product 3477,Electronics,1,64.91,64.91
18584,9319,1,Customer 1,customer1@example.com,2026-04-26 13:30:11,974,1025,Product 1025,Home Goods,7,35.64,249.48000000000002
18585,9320,1,Customer 1,customer1@example.com,2026-04-26 13:38:55,797,3359,Product 3359,Home Goods,7,68.18,477.26000000000005
18586,9320,1,Customer 1,customer1@example.com,2026-04-26 13:38:55,797,4544,Product 4544,Home Goods,6,38.06,228.36
18587,9321,1,Customer 1,customer1@example.com,2026-04-26 13:47:40,121,3632,Product 3632,Home Goods,6,20.84,125.03999999999999
18588,9321,1,Customer 1,customer1@example.com,2026-04-26 13:47:40,121,2295,Product 2295,Electronics,8,15.41,123.28
18589,9321,1,Customer 1,customer1@example.com,2026-04-26 13:47:40,121,9341,Product 9341,Home Goods,1,6.55,6.55
18590,9322,1,Customer 1,customer1@example.com,2026-04-26 13:56:24,1083,4146,Product 4146,Electronics,4,93.0,372.0
18591,9322,1,Customer 1,customer1@example.com,2026-04-26 13:56:24,1083,8374,Product 8374,Books,1,57.42,57.42
18592,9323,1,Customer 1,customer1@example.com,2026-04-26 14:05:09,1015,3596,Product 3596,Home Goods,5,24.68,123.4
18593,9324,1,Customer 1,customer1@example.com,2026-04-26 14:13:53,667,5136,Product 5136,Electronics,9,54.99,494.91
18594,9324,1,Customer 1,customer1@example.com,2026-04-26 14:13:53,667,4630,Product 4630,Books,6,64.28,385.68
18595,9325,1,Customer 1,customer1@example.com,2026-04-26 14:22:38,498,6821,Product 6821,Home Goods,6,6.64,39.839999999999996
18596,9325,1,Customer 1,customer1@example.com,2026-04-26 14:22:38,498,4108,Product 4108,Books,7,1.87,13.09
18597,9326,1,Customer 1,customer1@example.com,2026-04-26 14:31:22,228,359,Product 359,Home Goods,10,70.51,705.1
18598,9327,1,Customer 1,customer1@example.com,2026-04-26 14:40:07,897,7978,Product 7978,Books,5,100.4,502.0
18599,9327,1,Customer 1,customer1@example.com,2026-04-26 14:40:07,897,6085,Product 6085,Books,2,2.69,5.38
18600,9328,1,Customer 1,customer1@example.com,2026-04-26 14:48:51,516,9125,Product 9125,Home Goods,2,53.04,106.08
18601,9328,1,Customer 1,customer1@example.com,2026-04-26 14:48:51,516,9578,Product 9578,Home Goods,1,32.95,32.95
18602,9328,1,Customer 1,customer1@example.com,2026-04-26 14:48:51,516,5212,Product 5212,Books,2,96.95,193.9
18603,9329,1,Customer 1,customer1@example.com,2026-04-26 14:57:36,534,7991,Product 7991,Home Goods,10,100.38,1003.8
18604,9330,1,Customer 1,customer1@example.com,2026-04-26 15:06:20,885,5797,Product 5797,Books,10,57.88,578.8000000000001
18605,9331,1,Customer 1,customer1@example.com,2026-04-26 15:15:05,249,9167,Product 9167,Home Goods,8,43.75,350.0
18606,9331,1,Customer 1,customer1@example.com,2026-04-26 15:15:05,249,7754,Product 7754,Home Goods,10,79.69,796.9
18607,9331,1,Customer 1,customer1@example.com,2026-04-26 15:15:05,249,1606,Product 1606,Books,8,27.64,221.12
18608,9332,1,Customer 1,customer1@example.com,2026-04-26 15:23:49,648,650,Product 650,Home Goods,2,49.58,99.16
18609,9332,1,Customer 1,customer1@example.com,2026-04-26 15:23:49,648,2467,Product 2467,Books,9,77.88,700.92
18610,9333,1,Customer 1,customer1@example.com,2026-04-26 15:32:34,446,1023,Product 1023,Electronics,4,61.11,244.44
18611,9333,1,Customer 1,customer1@example.com,2026-04-26 15:32:34,446,886,Product 886,Books,5,72.49,362.45
18612,9334,1,Customer 1,customer1@example.com,2026-04-26 15:41:18,1042,6154,Product 6154,Books,4,89.19,356.76
18613,9334,1,Customer 1,customer1@example.com,2026-04-26 15:41:18,1042,302,Product 302,Home Goods,5,45.65,228.25
18614,9334,1,Customer 1,customer1@example.com,2026-04-26 15:41:18,1042,4452,Product 4452,Electronics,5,58.28,291.4
18615,9335,1,Customer 1,customer1@example.com,2026-04-26 15:50:02,895,1253,Product 1253,Home Goods,10,13.37,133.7
